year,artists,name,popularity
1992,['Los Bukis'],Quiereme,61
1992,['Rage Against The Machine'],Take The Power Back,61
1992,"['Chalino Sanchez', 'Los Amables Del Norte']",Nieves De Enero,61
1992,['Firehouse'],When I Look Into Your Eyes,61
1993,['The Flaming Lips'],She Don't Use Jelly,61
1993,['Los Fugitivos'],La Loca,61
1993,"['Salt-N-Pepa', 'En Vogue']",Whatta Man,61
1993,['R. Kelly'],Bump n' Grind,61
1993,['Sheryl Crow'],Strong Enough,61
1993,['Mi Banda El Mexicano'],No Bailes De Caballito,61
1993,['Nirvana'],Rape Me,61
1993,"['10,000 Maniacs']",Because the Night - Live Unplugged,61
1993,['Kenny Rogers'],Lady,61
1994,['Tim McGraw'],Down On The Farm,61
1994,['Vince Gill'],Go Rest High On That Mountain,61
1994,['Smokey Robinson & The Miracles'],I Second That Emotion,61
1994,['Method Man'],Bring The Pain,61
1994,['Nas'],The World Is Yours,61
1994,['Gang Starr'],Mass Appeal,61
1994,['The Notorious B.I.G.'],Warning - 2005 Remaster,61
1994,['Pantera'],5 Minutes Alone,61
1994,['Pedro Fernández'],Mi Forma De Sentir,61
1995,['Junior M.A.F.I.A.'],Get Money,61
1995,['Skee-Lo'],I Wish,61
1995,['Rhett Akins'],That Ain't My Truck,61
1995,['Judy Kuhn'],"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",61
1995,['Alice In Chains'],Heaven Beside You,61
1995,['Foo Fighters'],This Is a Call,61
1995,['Alanis Morissette'],Head over Feet - 2015 Remaster,61
1995,['Foo Fighters'],Big Me,61
1996,['John Anderson'],Straight Tequila Night,61
1996,['Deana Carter'],Strawberry Wine,61
1996,['Sheryl Crow'],If It Makes You Happy,61
1996,['Matchbox Twenty'],Real World,61
1996,['Fiona Apple'],Criminal,61
1996,"[""Lil' Kim""]",Crush on You,61
1996,['Soundgarden'],Burden In My Hand,61
1996,['Frank Sinatra'],Witchcraft,61
1996,['Ginuwine'],Pony,61
1996,['Cake'],I Will Survive,61
1996,['Lord Finesse'],Hip 2 Da Game,61
1996,['Paula Cole'],I Don't Want to Wait,61
1997,['Metallica'],Fuel,61
1997,['John Michael Montgomery'],Life's a Dance,61
1997,['Jon B.'],They Don't Know,61
1997,['Jackson Browne'],Somebody's Baby,61
1997,['Dispatch'],The General,61
1997,"['Susan Egan', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White']",I Won't Say (I'm In Love),61
1997,"['Chorus - Hercules', 'Lillias White', 'Cheryl Freeman', 'LaChanze', 'Roz Ryan', 'Vaneese Thomas', 'Tawatha Agee']",Zero To Hero,61
1997,"['Louis Prima', 'Phil Harris', 'Bruce Reitherman']",I Wan'na Be Like You (The Monkey Song),61
1997,"['Diddy', 'The Notorious B.I.G.', 'Busta Rhymes']",Victory (feat. The Notorious B.I.G. & Busta Rhymes),61
1997,['Samuel E. Wright'],"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",61
1997,['Jodi Benson'],"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",61
1997,"['Bone Thugs-N-Harmony', '2Pac']",Thug Luv (feat. 2pac),61
1997,['Mariah Carey'],Honey,61
1997,"['The Notorious B.I.G.', '112']",Sky's the Limit (feat. 112) - 2014 Remaster,61
1997,"['Diddy', 'The Notorious B.I.G.', 'Mase']",Been Around the World (feat. The Notorious B.I.G. & Mase),61
1997,['Rammstein'],Engel,61
1997,['Grupo Cañaveral De Humberto Pabón'],Echarme Al Olvido,61
1997,['Laura Leon'],Suavecito Suavecito,61
1997,['Michael Jackson'],Blood on the Dance Floor,61
1998,"['2Pac', 'K-Ci & JoJo']",How Do U Want It,61
1998,['Joe Diffie'],Pickup Man,61
1998,['Joe Diffie'],John Deere Green,61
1998,['Jo Dee Messina'],I'm Alright,61
1998,['The Chicks'],There's Your Trouble,61
1998,['Cake'],Never There,61
1998,['Brandy'],Have You Ever,61
1998,['Orgy'],Blue Monday,61
1998,['Los Tucanes De Tijuana'],Espejeando,61
1998,['Los Temerarios'],Botella Envenenada,61
1998,"['Gang Starr', 'Inspectah Deck']",Above The Clouds,61
1998,['Busta Rhymes'],Gimme Some More,61
1998,['Marilyn Manson'],The Dope Show,61
1998,"['Ms. Lauryn Hill', 'Carlos Santana']",To Zion (feat. Carlos Santana),61
1998,['Skid Row'],18 and Life,61
1998,['System Of A Down'],Suite-Pee,61
1998,['Banda Cuisillos'],Ya No Me Mires Así,61
1998,['Céline Dion'],Happy Xmas (War Is Over),61
1999,['Buckcherry'],Lit Up,61
1999,['The Chicks'],Goodbye Earl,61
1999,['Vagon Chicano'],Mi Amuleto Eres Tú,61
1999,['Eminem'],Just Don't Give A Fuck,61
1999,"['Nas', 'Diddy']",Hate Me Now (feat. Puff Daddy),61
1999,['Britney Spears'],(You Drive Me) Crazy,61
1999,['Carlos Vives'],Fruta Fresca,61
1999,"['Dr. Dre', 'Eminem', ""Knoc-Turn'al""]",The Watcher,61
2000,['Phil Vassar'],Just Another Day In Paradise,61
2000,['Nelly Furtado'],I'm Like A Bird,61
2000,['Mindless Self Indulgence'],Bitches,61
2000,['Deftones'],Digital Bath,61
2000,['Alex Bueno'],Que Vuelva,61
2000,['The Jackson 5'],I Want You Back,61
2000,['Linkin Park'],By Myself,61
2000,['The Beatles'],Lady Madonna - Remastered 2015,61
2000,['Linkin Park'],Forgotten,61
2000,['Linkin Park'],Pushing Me Away,61
2000,['The Beatles'],We Can Work It Out - Remastered 2015,61
2001,['Lonestar'],I'm Already There,61
2001,['Banda El Recodo'],Y Llegaste Tú,61
2001,['Janet Jackson'],All For You,61
2001,['Los Tigres Del Norte'],La Camioneta Gris,61
2001,['112'],It's Over Now,61
2001,"['Ludacris', 'Nate Dogg']",Area Codes,61
2001,['Slipknot'],The Heretic Anthem,61
2002,"['Nelly', 'Murphy Lee', 'Ali', 'Kyjuan']",Air Force Ones,61
2002,['Styles P'],Good Times,61
2002,['Los Tigrillos'],Mira oye,61
2002,['Pepper'],Stone Love,61
2002,['The Devil Makes Three'],Old Number Seven,61
2002,['Tyrese'],How You Gonna Act Like That,61
2002,['Jason Mraz'],The Remedy (I Won't Worry),61
2002,['Ashanti'],Unfoolish,61
2002,['El Coyote Y Su Banda Tierra Santa'],Arboles De La Barranca,61
2002,"['Santana', 'Michelle Branch']",The Game of Love (feat. Michelle Branch) - Main / Radio Mix,61
2003,['Lil Wyte'],Oxy Cotton,61
2003,['JAY-Z'],99 Problems,61
2003,"['Ying Yang Twins', 'Lil Jon & The East Side Boyz']",Salt Shaker,61
2003,['Slightly Stoopid'],Collie Man,61
2003,['Fall Out Boy'],Grand Theft Autumn / Where Is Your Boy,61
2003,['Jet'],Cold Hard Bitch,61
2003,"['Chingy', 'Ludacris', 'Snoop Dogg']",Holidae In,61
2003,['Stone Temple Pilots'],Plush,61
2003,['Grupo Bryndis'],"Quizás Si, Quizás No",61
2003,['FLOW'],COLORS,61
2004,['Alabama'],Mountain Music,61
2004,['Counting Crows'],Accidentally In Love,61
2004,['Blake Shelton'],Some Beach,61
2004,"[""Destiny's Child""]",Cater 2 U,61
2004,['La Oreja de Van Gogh'],Rosas,61
2004,['Bowling For Soup'],Almost,61
2004,['Breaking Benjamin'],So Cold - Remix,61
2004,['Underoath'],A Boy Brushed Red Living In Black And White,61
2004,"['Nelly', 'Tim McGraw']",Over And Over,61
2004,['Jimmy Eat World'],Pain,61
2004,['Bobby Darin'],Dream Lover,61
2004,['My Chemical Romance'],Cemetery Drive,61
2004,['Green Day'],Holiday / Boulevard of Broken Dreams,61
2005,['Mariah Carey'],Shake It Off,61
2005,['Mindless Self Indulgence'],Shut Me Up,61
2005,['Hinder'],Get Stoned,61
2005,['The All-American Rejects'],It Ends Tonight,61
2005,['The Click Five'],Just the Girl,61
2005,['Keyshia Cole'],I Should Have Cheated,61
2005,['Kanye West'],Hey Mama,61
2005,['John Prine'],Clay Pigeons,61
2005,['Rob Thomas'],Ever the Same,61
2005,['Anberlin'],The Feel Good Drag,61
2005,['Paramore'],Pressure,61
2005,"['Rosario Dawson', 'Taye Diggs', 'Idina Menzel', 'Jesse L. Martin', 'Adam Pascal', 'Wilson Jermaine Heredia', 'Anthony Rapp', 'Tracie Thoms']",Seasons of Love,61
2006,['Bullet For My Valentine'],Tears Don't Fall,61
2006,['The Kooks'],Naive,61
2006,['Boys Like Girls'],The Great Escape,61
2006,['Taylor Swift'],Tim McGraw,61
2006,['Casey Donahew'],White Trash Story,61
2006,['TV On The Radio'],Wolf Like Me,61
2006,['Queen'],Bohemian Rhapsody,61
2006,"['Tech N9ne', 'Snug Brim', 'Skatterman']",Riot Maker,61
2006,['Rodney Atkins'],These Are My People,61
2006,['Trace Adkins'],Ladies Love Country Boys,61
2006,"['Dem Franchize Boyz', 'Peanut', 'Charlay']","Lean Wit It, Rock Wit It",61
2006,"['Ed Ivory', 'Ken Page']",Oogie Boogie's Song,61
2006,['Danny Elfman'],Jack's Lament,61
2006,['Senses Fail'],Can't Be Saved,61
2006,"['Ludacris', 'Pharrell Williams']",Money Maker,61
2006,['Escape the Fate'],Not Good Enough For Truth In Cliche',61
2006,['Wolfmother'],Woman,61
2007,['Slightly Stoopid'],2:00 AM,61
2007,['Ryan Bingham'],Sunrise,61
2007,['Five Finger Death Punch'],Under and Over It,61
2007,['Saliva'],Ladies And Gentlemen,61
2007,['Travis Tritt'],Take It Easy - 2006 Remaster,61
2007,['Rebelution'],Feeling Alright,61
2007,['AJJ'],Brave as a Noun,61
2007,['Cupid'],Cupid Shuffle,61
2007,['Three Days Grace'],Just Like You,61
2007,['Darude'],Sandstorm - Radio Edit,61
2007,['Casa De Leones'],No Te Veo - Digital Single,61
2008,['Lil Wayne'],A Milli,61
2008,['Taylor Swift'],The Way I Loved You,61
2008,['O.A.R.'],Shattered (Turn The Car Around),61
2008,['Jazmine Sullivan'],Need U Bad,61
2008,['Flobots'],Handlebars,61
2008,['Fleet Foxes'],White Winter Hymnal,61
2008,['Sean Kingston'],Take You There,61
2008,['Sixx:A.M.'],Life is Beautiful,61
2008,['Sean Kingston'],Beautiful Girls,61
2008,['Shinedown'],Call Me,61
2008,"['Kanye West', 'Mr Hudson']",Paranoid,61
2008,['El Trono de Mexico'],Te Ves Fatal,61
2008,['Alan Jackson'],Good Time,61
2009,['Gucci Mane'],Lemonade,61
2009,"['Yeah Yeah Yeahs', 'A-Trak']",Heads Will Roll - A-Trak Remix,61
2009,['Mike Jones'],Next to You,61
2009,['Florence + The Machine'],You've Got The Love,61
2009,['The-Dream'],Rockin' That Shit,61
2009,"['Maino', 'T-Pain']",All the Above (feat. T-Pain),61
2009,"['Michael-Leon Wooley', 'Bruno Campos', 'Anika Noni Rose', 'Terence Blanchard']",When We're Human,61
2009,"['deadmau5', 'Rob Swire']",Ghosts 'n' Stuff,61
2009,['A Day To Remember'],Have Faith In Me,61
2009,['Every Avenue'],Tell Me I'm A Wreck,61
2009,"['Drake', 'Trey Songz', 'Lil Wayne']",Successful (feat. Trey Songz & Lil Wayne),61
2009,['Three Days Grace'],The Good Life,61
2010,['Jason Aldean'],Fly Over States,61
2010,"['Jason Aldean', 'Kelly Clarkson']",Don't You Wanna Stay (with Kelly Clarkson),61
2010,"['Nelly Furtado', 'Timbaland']",Promiscuous,61
2010,['Jaron And The Long Road To Love'],Pray For You,61
2010,['Ellie Goulding'],Lights - Single Version,61
2011,"['David Guetta', 'Usher']",Without You (feat. Usher),61
2011,['Egypt Central'],White Rabbit,61
2011,['Tracy Lawrence'],Paint Me a Birmingham,61
2011,['Tech N9ne'],Am I A Psycho,61
2011,"['Jessie J', 'B.o.B']",Price Tag,61
2012,['Alabama Shakes'],Hold On,61
2012,['Taylor Swift'],Red,61
2012,['fun.'],Carry On,61
2012,['Of Monsters and Men'],Mountain Sound,61
2012,"['Kendrick Lamar', 'Dr. Dre']",The Recipe - Bonus Track,61
2012,"['2 Chainz', 'Drake']",No Lie,61
2012,['Easton Corbin'],All Over The Road,61
2012,['Jason Aldean'],When She Says Baby,61
2012,['Kendrick Lamar'],"Sing About Me, I'm Dying Of Thirst",61
2012,"['Machine Gun Kelly', 'Waka Flocka Flame']",Wild Boy,61
2012,['Frank Ocean'],Sweet Life,61
2012,['Lee Brice'],I Drive Your Truck,61
2012,['Kolton Moore & the Clever Few'],Mine All Mine,61
2012,['Carrie Underwood'],Good Girl,61
2012,['alt-J'],Ms,61
2013,['Jason Derulo'],Marry Me,61
1967,['Charles Aznavour'],Emmenez-moi,61
1975,['Rainbow'],The Temple Of The King,61
1939,['Harry James'],"It's Been a Long, Long Time",60
1953,"['Claude Debussy', 'Alexis Weissenberg']",Claire de lune,60
1954,['Judy Garland'],Over The Rainbow,60
1956,['Chet Baker'],I Get Along Without You Very Well (Except Sometimes) - Vocal Version,60
1957,"['Ella Fitzgerald', 'Louis Armstrong']",Autumn In New York,60
1958,"[""Howlin' Wolf""]",Smokestack Lightnin',60
1958,['Javier Solís'],Esclavo y Amo,60
1959,['Fats Domino'],Blueberry Hill,60
1959,['Dinah Washington'],What A Diff'rence A Day Made,60
1960,['Dean Martin'],You're Nobody 'Til Somebody Loves You - Remastered/1997,60
1962,['Frankie Valli & The Four Seasons'],Sherry,60
1962,['Frankie Valli & The Four Seasons'],Big Girls Don't Cry,60
1962,['Tito Puente'],Oye Cómo Va,60
1963,['Oscar Peterson Trio'],I Got It Bad And That Ain't Good,60
1963,['The Cascades'],Rhythm of the Rain,60
1963,['The Beatles'],Anna (Go To Him) - Remastered 2009,60
1963,['Elvis Presley'],Stuck on You,60
1964,['The Supremes'],Come See About Me,60
1964,['The Beatles'],I'll Follow The Sun - Remastered 2009,60
1964,['Dean Martin'],Sway (Quien Sera),60
1965,['Vince Guaraldi Trio'],Christmas Time Is Here - Instrumental,60
1965,['The Impressions'],People Get Ready,60
1965,['Marvin Gaye'],How Sweet It Is (To Be Loved By You),60
1965,['The Beatles'],I'm Looking Through You - Remastered 2009,60
1965,['Otis Redding'],I've Been Loving You Too Long,60
1965,['Donovan'],Catch the Wind,60
1966,['Donovan'],Sunshine Superman,60
1966,['The Who'],My Generation - Mono Version,60
1966,['Simon & Garfunkel'],I Am a Rock,60
1966,['Bob Dylan'],I Want You,60
1967,['Traffic'],Dear Mr. Fantasy,60
1967,['Jefferson Airplane'],Today,60
1967,['Wes Montgomery'],A Day In The Life,60
1967,"['The Velvet Underground', 'Nico']",Heroin,60
1968,"['Marvin Gaye', 'Tammi Terrell']",You're All I Need To Get By,60
1968,['Jimi Hendrix'],Crosstown Traffic,60
1968,['Aretha Franklin'],You Send Me,60
1968,['Bobby Goldsboro'],Honey,60
1968,['Elvis Presley'],Viva Las Vegas,60
1968,['Neil Diamond'],"Girl, You'll Be A Woman Soon",60
1968,['Françoise Hardy'],Comment te dire adieu - Remasterisé en 2016,60
1968,['Leonardo Favio'],Fuiste Mía un Verano,60
1968,['Leonardo Favio'],"Ella...Ella Ya Me Olvidó, Yo la Recuerdo Ahora",60
1969,['Creedence Clearwater Revival'],Born On The Bayou,60
1969,['The Stooges'],I Wanna Be Your Dog,60
1969,['Nick Drake'],Saturday Sun,60
1970,['Conway Twitty'],Hello Darlin',60
1970,['Van Morrison'],Domino - 1999 Remaster,60
1970,['Nick Drake'],One Of These Things First,60
1970,['Charles Wright & The Watts 103rd Street Rhythm Band'],Express Yourself,60
1970,['Creedence Clearwater Revival'],Long As I Can See The Light,60
1970,['Rodríguez'],Sugar Man,60
1971,['James Taylor'],You've Got a Friend - 2019 Remaster,60
1971,['Three Dog Night'],Never Been To Spain - Single Version,60
1971,['The Who'],Won't Get Fooled Again - Remix,60
1971,['John Prine'],Angel from Montgomery,60
1971,['Bonnie Raitt'],Thank You - Remastered,60
1971,['Shuggie Otis'],Sweet Thang,60
1971,['Badfinger'],Baby Blue - Remastered 2010,60
1971,['Jethro Tull'],Locomotive Breath,60
1971,['John Lennon'],Imagine - Ultimate Mix,60
1972,['The Edgar Winter Group'],Free Ride,60
1972,['Seals and Crofts'],Summer Breeze,60
1972,['Jim Croce'],You Don't Mess Around with Jim,60
1972,['Aretha Franklin'],Day Dreaming,60
1972,['Carole King'],Bitter with the Sweet,60
1972,['The Rolling Stones'],Tumbling Dice,60
1972,['Bread'],Baby I'm-a Want You,60
1972,['Neil Young'],Out on the Weekend - 2009 Remaster,60
1972,['Vicente Fernández'],Que Te Vaya Bonito,60
1973,['Marvin Gaye'],Let's Get It On,60
1973,['The Spinners'],Could It Be I'm Falling in Love,60
1973,['Dr. John'],Right Place Wrong Time,60
1973,['Gladys Knight & The Pips'],Neither One Of Us (Wants To Be The First To Say Goodbye),60
1973,['Alice Cooper'],No More Mr. Nice Guy,60
1973,['Stevie Wonder'],Don't You Worry 'Bout A Thing,60
1973,['David Bowie'],The Jean Genie - 2013 Remaster,60
1974,['ABBA'],Waterloo,60
1974,['Eagles'],The Best of My Love - 2013 Remaster,60
1974,"['Bobby ""Blue"" Bland']",Ain't No Love In The Heart Of The City - Single Version,60
1974,['Love'],Everybody’s Gotta Live,60
1975,['War'],Low Rider,60
1975,['Queen'],You're My Best Friend - Remastered 2011,60
1975,['The Band'],Ophelia - Remastered 2000,60
1975,['Heart'],Magic Man,60
1975,['Tim Curry'],Sweet Transvestite,60
1975,['David Bowie'],Young Americans - 2016 Remaster,60
1975,"['Fruko Y Sus Tesos', 'Wilson ""Saoko"" Manyoma']",El Preso,60
1975,"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']",Don't Leave Me This Way (feat. Teddy Pendergrass),60
1976,['Queen'],Good Old-Fashioned Lover Boy - Remastered 2011,60
1976,['Creedence Clearwater Revival'],Susie Q,60
1976,['Lou Rawls'],You'll Never Find Another Love Like Mine,60
1976,['J.J. Cale'],Cocaine,60
1977,['Waylon Jennings'],"Luckenbach, Texas (Back to the Basics of Love)",60
1977,['Ted Nugent'],Cat Scratch Fever,60
1977,['Fleetwood Mac'],I Don't Want to Know - 2004 Remaster,60
1977,['The Isley Brothers'],"Footsteps in the Dark, Pts. 1 & 2",60
1977,['Billy Joel'],Scenes from an Italian Restaurant,60
1977,['Parliament'],Flash Light,60
1977,['Jackson Browne'],The Load-Out - 2018 Remaster,60
1977,['Crystal Gayle'],Don't It Make My Brown Eyes Blue,60
1977,['Electric Light Orchestra'],Sweet Talkin' Woman,60
1977,['Television'],Marquee Moon,60
1977,['Idris Muhammad'],Could Heaven Ever Be Like This,60
1978,['REO Speedwagon'],Roll with the Changes,60
1978,['Journey'],Lights,60
1978,['Van Halen'],Jamie's Cryin' - 2015 Remaster,60
1978,['Delegation'],Oh Honey,60
1978,['Peaches & Herb'],Shake Your Groove Thing,60
1978,['Vicente Fernández'],De Qué Manera Te Olvido,60
1978,['David Gates'],Goodbye Girl,60
1978,['Bob Marley & The Wailers'],Is This Love,60
1978,['Kenny Rogers'],She Believes In Me,60
1978,['Althea And Donna'],Uptown Top Ranking - Remastered,60
1978,['Commodores'],Three Times A Lady,60
1978,['Robert Palmer'],Every Kinda People,60
1979,['Journey'],"Lovin', Touchin', Squeezin'",60
1979,['Pat Benatar'],Heartbreaker,60
1979,['Eagles'],Heartache Tonight - 2013 Remaster,60
1979,['Pink Floyd'],Goodbye Blue Sky,60
1979,['Pink Floyd'],Run Like Hell,60
1979,['Fleetwood Mac'],Sisters of the Moon - 2015 Remaster,60
1979,['Pink Floyd'],The Happiest Days of Our Lives,60
1979,['Robert Palmer'],"Bad Case Of Loving You (Doctor, Doctor)",60
1979,['XTC'],Making Plans For Nigel,60
1979,['Donna Summer'],Bad Girls,60
1979,['Bob Marley & The Wailers'],Africa Unite,60
1979,['Neil Diamond'],September Morn,60
1979,['Patti Smith'],Dancing Barefoot,60
1979,['Kenny Rogers'],You Decorated My Life,60
1980,['Raffi'],Baby Beluga,60
1980,['David Bowie'],Scary Monsters (And Super Creeps) - 2017 Remaster,60
1980,['AC/DC'],Have a Drink on Me,60
1980,['Paul Simon'],Late in the Evening,60
1980,['Bob Marley & The Wailers'],Forever Loving Jah,60
1980,['Kate Bush'],Babooshka,60
1980,['Miguel Bosé'],Te Amaré,60
1981,['Queen'],Don't Stop Me Now,60
1981,['Queen'],Killer Queen,60
1981,"[""The Go-Go's""]",We Got The Beat,60
1981,['Sammy Hagar'],Heavy Metal,60
1981,['Foreigner'],Urgent,60
1981,"['Patti Austin', 'James Ingram']","Baby, Come To Me",60
1981,['Blondie'],Call Me,60
1981,['ABBA'],Slipping Through My Fingers,60
1981,['Roberto Carlos'],Cama e Mesa - Versão Remasterizada,60
1982,['Iron Maiden'],Run to the Hills - 2015 Remaster,60
1982,"['Hank Williams, Jr.']",If Heaven Ain't A Lot Like Dixie,60
1982,['Don Henley'],Dirty Laundry,60
1982,['Michael Jackson'],P.Y.T. (Pretty Young Thing),60
1982,['America'],You Can Do Magic,60
1982,['Michael Jackson'],Billie Jean,60
1982,"['Johann Strauss II', 'Berliner Philharmoniker', 'Herbert von Karajan']","An der schönen blauen Donau, Op.314",60
1982,['Lionel Richie'],Truly,60
1982,['Paul McCartney'],Ebony And Ivory - Remixed 2015,60
1982,['José Luis Perales'],Qué pasará mañana,60
1983,['Dio'],Rainbow in the Dark,60
1983,['Styx'],Mr. Roboto,60
1983,['Robert Plant'],Big Log - 2006 Remaster,60
1983,['Marcos Valle'],Estrelar,60
1983,['Cyndi Lauper'],All Through the Night,60
1983,['David Bowie'],China Girl - 2018 Remaster,60
1983,['Marvin Gaye'],I Heard It Through The Grapevine,60
1983,['Amanda Miguel'],Castillos,60
1984,['Sammy Hagar'],I Can't Drive 55,60
1984,['Prince'],I Would Die 4 U,60
